,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
0,5,"October 31, 2020",Taken for 6 months to 1 year, 1,“Ever since I've been on Trulicity I lost some weight. And it lowered my A1c. Went back to the doctor for check up. The doctor decided to move my dosage up. Now I noticed I have been putting on the weight. So I'm gonna stop taking it.”,Trulicity,Diabetes (Type 2),2,216,22,injection
1,4,"October 3, 2020",Taken for 1 to 6 months, 11,"“Trulicity lowered my blood sugars by quite a bit but it also gave me severe muscle pains, a constant headache, and urinary retention. I tried it several times but finally had to give it up because I was so miserable.”",Trulicity,Diabetes (Type 2),2,216,22,injection
2,10,"September 22, 2020",Taken for less than 1 month, 17,"“I started trulicity last week. I was a bit nervous before using it because so many people complained of gastric distress. I am very pleased to say I had NO problem with the trulicity. No gastric issues, the injection is painless, and best of all, my blood sugar is actually in a normal range. I'm so glad my physician suggested I try trulicity.”",Trulicity,Diabetes (Type 2),2,216,22,injection
3,10,"September 19, 2020",, 14,"“When I first started Trulicity I thought I was the end of me. Between the diarrhea, vomiting, headaches, stomach pain, and loss of appetite I could barely leave my bed. My physician said it would take time to improve, at least 4 to 6 weeks. He moved my dose to .75 mg, with no metformin. This drug changed my life ”",Trulicity,Diabetes (Type 2),2,216,22,injection
4,2,"September 16, 2020",Taken for less than 1 month, 16,"“Had terrible upper abdominal pain while on Trulicity, lasting for 5 days post injection. Could not eat much although had an appetite. Very tough time with bowel movements. Lost all energy during this time. But blood sugars came down and I really wish I could have tolerated it due to once/week dosing. The benefit does not outweigh the awful side effects.”",Trulicity,Diabetes (Type 2),2,216,22,injection
5,1,"September 11, 2020",Taken for 1 to 6 months, 10,"“I have had type 2 diabetes for 16 years
Controlled well on low-carb, high-fat eating plan (lchf) diet
Got too difficult  and gradually went back to normal diet, but still low carbs
Hba1c was rising, so Dr suggested trulicity.
I've had 5 injections and will see Dr on Monday, thus week.
I've had enough,  my  levels have gone up, even, combined it with metformin. I am getting side effects of feeling
nauseous for about three days after injection, burping, wind,  constipated, no appetite,  all thought if food makes me feel sick, only good point lost 3 kgs.
I can't continue, it's not suitable for me, if my readings had come down, maybe... a big maybe I'd continue.  I've tried for just on 6 weeks, but I feel shaky, sick, constipated, it's not worth it for me.”",Trulicity,Diabetes (Type 2),2,216,22,injection
6,5,"September 5, 2020",Taken for 1 to 6 months, 9,"“My uncle is taking Trulicity. He is doing well on it, but my father took Trulicity and after two months he ended up having multiple strokes and losing the ability to work. 

My uncles experience has been positive and my fathers is an accumulation of every warning on the label gone wrong. 

Try diet and exercise before Trulicity.”",Trulicity,Diabetes (Type 2),2,216,22,injection
7,2,"September 3, 2020",, 10,"“When I was diagnosed with type 2 Diabetes they immediately put me on Tresiba insulin at 26 units. My a1c was 13 at the time.  After 3 months I got my a1c down to 6.9 but also started gaining weight as this is a ""side effect"" of Tresiba.  Been struggling ever since.  I have been on Trulicity for about 3 months in addition to the Tresiba.  During this time, on the low dose, it did not do anything for suppressing my appetite.  It did however help lower my blood sugar from the 130 range to 100.  2 weeks ago we increased to the highest dose and I have been starving to death.  It is 24/7 non stop.  When I eat I feel like I haven't eaten anything and I am starving.  It really is an unbearable feeling.  I am doing my best to not eat much but cannot bare to feel like this all the time.  My doctor was shocked and is looking for another alternative.  Already tried Ozempic last fall but had severe stomach cramps, and sore throat.  Came off of it after 2 months.”",Trulicity,Diabetes (Type 2),2,216,22,injection
8,9,"August 27, 2020",Taken for 2 to 5 years, 7,“I've been on trulicity since 2017. I have no side effects and my A1C is 5.7. I have no complaints about the drug. Today when I tried to inject my dosage the end broke off my cover. Not realizing it had broken I tried to to inject and not feeling the little prick of the needle I looked and saw the liquid had gone into the broken cap making the shot useless. At $240.52 (my co-pay $53.21). That was a very expensive wasted dosage.”,Trulicity,Diabetes (Type 2),2,216,22,injection
9,10,"August 27, 2020",Taken for 1 to 6 months, 22,“On metformin 1000mg them 500mg for approx month-gassy slightly nauseated and constantly feeling need to be in bathroom. Switched to trulicity on it now for third month. So much better back to feeling my regular self losing weight. I have mastered my cravings for sugar. A1c went from 10 to 6.2.”,Trulicity,Diabetes (Type 2),2,216,22,injection
10,6,"August 20, 2020",Taken for 1 to 6 months, 10,"“I have been taking Trulicity for 14 weeks.  MY A1C was 7.5 and 12 weeks in, dropped to 6.5.  The Doctor was happy with that but the first 12 weeks felt weak, tired, gassy, etc., most of which I have read in this thread from others.  For years, I drank a good amount of milk and used 1/2 and 1/2 in coffee every week.  I also ate my fair share of ice cream....(I know/I know)  So now for two weeks I have been off all of that including cheese and have become very mindful of not drinking or eating dairy as much as possible.  Have had zero side effects from Trulicity over the past two weeks.  We'll see how it goes but maybe the two go hand in hand at least for me.”",Trulicity,Diabetes (Type 2),2,216,22,injection
11,1,"August 11, 2020",Taken for less than 1 month, 22,"“Oh my goodness about 6 hours after my first and only Trulicity injection at my docs office I felt like  it was the end of me. I could not think straight. I was told by my doctors office He was out of town And to go to emergency or urgent care if necessary. I went to urgent care and they just referred me to the doctor and said to perhaps not take it anymore, I was in bed for days feeling like I was dying. I don’t know what happened but it was horrible. Of course I discontinued use.”",Trulicity,Diabetes (Type 2),2,216,22,injection
12,1,"July 24, 2020",Taken for 1 to 6 months, 14,"“Been on Trulicity for a few months for Pre-diabetes, ended up in the hospital with severe vomiting,  diarrhea, stomach pains. No one figured Trulicity, now 3 weeks later same episodes.
I am done with this !!!”",Trulicity,Diabetes (Type 2),2,216,22,injection
13,1,"June 24, 2020",Taken for 1 to 6 months, 28,"“I have been taking trulicity for 7 weeks now,I have had horrible burps, gas and extremely bad diarrhea.  I don't know if I would recommend this drug to anyone, I can't even take a walk without worrying if I am gonna have an accident.”",Trulicity,Diabetes (Type 2),2,216,22,injection
14,3,"June 18, 2020",Taken for 1 to 6 months, 23,"“I tried Trulicity for 4 months, the stomach upset and sulphur burps were the worst not to mention the stomach pain, nausea and increased my acid reflux. Had to take two Protonix and Prilosec a day and still had heartburn from this injection. It's been 3 weeks since I stopped Trulicity. I am doing much better but still have the burps that I never had before this injection. Depending on what I eat they turn into Sulfer burps. Dropped my A1C from 8.8 to 8.4 lost 8 lbs. But not worth the stomach issues.”",Trulicity,Diabetes (Type 2),2,216,22,injection
15,1,"June 10, 2020",Taken for less than 1 month, 22,“I tried Trulicity in conjunction with Metformin. My blood sugar almost doubled to over 300. Jardiance had basically the same affect in my spiking up instead of coming under control.”,Trulicity,Diabetes (Type 2),2,216,22,injection
16,1,"June 10, 2020",, 29,"“I was diagnosed with type 1.5 LADA (Latent Autoimmune Diabetes Adult Onset) in November, 2019. By December my endocrinologist prescribed Trulicity along with a Metformin ER pill. This injection was always painful and the first day or two after the injection always very nauseous. I've experienced upset stomach and abdominal pain off and on throughout my whole time on these meds. My A1C and other bloodwork numbers were good so dr. decided with my complaints and good numbers I went off the Trulicity but continued the Metformin. A week later I'm in my Gastro's office with LLQ pain and am told I have a partial intestinal blockage. It is now June 2020 and I just got out of the hospital with Acute Colitis (forgot to mention that I'm only 20) the biopsy came back showing the cause of my problems as medication. I can't help but blame this on Trulicity and Metformin since I'm not on other medications. I've seen comments about gastro upset but nothing as serious as colitis.”",Trulicity,Diabetes (Type 2),2,216,22,injection
17,5,"June 7, 2020",Taken for 1 to 6 months, 28,“Trulicity was okay for the first few weeks with just some slight diarrhea and belching. Now I have been taking it for 3 months and I just don't know if I can take it anymore.  I have severe diarrhea and vomiting for 2 days after my injection as well as weakness and dizziness. I just got my next 3 month supply and honestly can't afford to waste it but I don't think I can handle this much longer.”,Trulicity,Diabetes (Type 2),2,216,22,injection
18,4,"June 2, 2020",Taken for less than 1 month, 17,"“Started Trulicity  5 days ago on Thursday afternoon. Horrible night. Horrible indigestion,  bloating,  nausea,  gas, feeling so bad and weak all over. Wanted this medicine out of my body. Late Monday afternoon began to feel better. Today, Tuesday,  still feel better with just some belching.  Have to eat little at a time and eat ginger cookies for some leftover nausea after eating. Sugar levels have been lower. Now  trying to decide if same thing will happen with second dose on Thursday and if I want to do another injection.”",Trulicity,Diabetes (Type 2),2,216,22,injection
19,1,"May 31, 2020",Taken for 1 to 6 months, 23,"“I took Trulicity for 3 months and it helped me lose weight and lower my A1C.  However, the side effects were just too much.  I've been off it for 40 days now and I still have very bad side effects including upset stomach, the constant need to belch, throwing up, feeling very cold complete with the shakes, and sweating.  
I've read the effects last approx a month after discontinuing the drug, but it's been 40 days for me and I'm still feeling the negative effects.  
Be very careful if you start this drug and have an exit plan ready.”",Trulicity,Diabetes (Type 2),2,216,22,injection
20,3,"May 25, 2020",, 18,"“Been taking Trulicity for 4 years now with no side- effect.  3 months ago, I started to feel bloated, stomach upset, keeps burping and nauseated every time I inject Trulicty.  I am not sure if I will continue taking it as the side-effect is starting to get into me.  A1c is 7.8 with Trulicity.”",Trulicity,Diabetes (Type 2),2,216,22,injection
21,1,"May 4, 2020",Taken for 1 to 6 months, 23,"“This has been horrible. Started with .75 for two weeks, moved to 1.5 and the increase of mental and physical anguish has been overwhelming. Bloated, depressed, fatigued, cloudy, a weight fluctuation (216 yesterday, 209 today, and when I take the shot again my weight shoots back up)... oh and my sugars are not good. This has been a horrible and pointless experience.”",Trulicity,Diabetes (Type 2),2,216,22,injection
22,3,"April 30, 2020",, 17,"“This is my 2nd month on Trulicity. First month I had the 1.75 and had too many side effects...nausea, stomach pain, loss of appetite and some ankle swelling called doctor and he reduced dosage to the .75 and so far so good. I can’t take this med with Metformin though because I get a worse affect when I take both together”",Trulicity,Diabetes (Type 2),2,216,22,injection
23,1,"April 30, 2020",, 24,"“I have been on this medication for about six weeks I just took my seventh week shot two days ago and I feel like I am dying. I am nauseated ,dizzy, weak, extreme diarrhea, and I have burning and numbness in my legs and feet. I was initially taking Victoza which I did very well on, but I lost my insurance and could not afford the hopper tags. So my doctor tried me on Trulicity And I honestly feeling so bad. I have a month worth of shots left but I am trying my best to get this medication out of my system. Talking to my doctor about something new. Praying for us all”",Trulicity,Diabetes (Type 2),2,216,22,injection
24,1,"April 7, 2020",Taken for 6 months to 1 year, 34,“Ohhh gosh I truly feel like I’m dying this is 3 rdweek of 1.5 and I’m so sick I can’t hold food down and I’m jittery and increased heartbeat and all I can do is wait for it to leave my system I’m so weak and frankly scared this is it I’ve really had it I’m done with this medicine”,Trulicity,Diabetes (Type 2),2,216,22,injection
25,1,"April 3, 2020",Taken for less than 1 month, 23,"“This is worst medicine ever, and I’ve taken quite a few. I had to take Trulicity because my insurance won’t cover Victoza without a fight, and this is the second time I’m given low  rated/poorly tolerated medication for this reason. Thanks Tricare. That same night, I had awful stomach cramping and diarrhea. Then the stomach pain was a little less severe but more persistent. I also suffered fatigue, constipation, bloating, sulphur burps, heartburn, nausea, dizziness, poor sleep, nightmares in addiction to the stomach pain. Once it was so bad, it woke me up!  I had constipation switched with diarrhea and heartburn for almost 2 weeks and I stopped the medicine already. It stays in your system for DAYS and still messes with you. It’s awful.”",Trulicity,Diabetes (Type 2),2,216,22,injection
26,4,"March 9, 2020",Taken for 1 to 6 months, 26,"“I took my first dose of Truclicity in January.  I started having pain in my left side through to the back.  The doctor suggested I take it every two weeks.  The pain has persisted, plus now I am super nauseous and throwing violently.  For the last four days I’ve lived on fat free broth.  No more for me!”",Trulicity,Diabetes (Type 2),2,216,22,injection
27,4,"March 7, 2020",Taken for 6 months to 1 year, 22,“I've been taking this for several months. At first it worked really well. But the last few months after about two days makes me violently sick with horrible tasting burbs. This week I injected on Monday morning by 9 pm wens I was up all night being sick. Make sure you talk this through with your doctor”,Trulicity,Diabetes (Type 2),2,216,22,injection
28,1,"March 7, 2020",Taken for less than 1 month, 18,"“I just injected Trulicity for the second time and I noticed that my numbers first thing in the morning are averaging 160 - 180 where before taking Trulicity my numbers averaged 130 - 150. I have stomach pain off and on, feel sick to my stomach a lot & my right side under my ribs I feel pain. I will try and do this for 1 month and see if this drug improves my numbers but right now the drug sucks.I am taking Glipizide in the morning and evening but numbers have not improved.”",Trulicity,Diabetes (Type 2),2,216,22,injection
29,6,"February 29, 2020",, 17,"“I am having problems with the Trulicity injection releasing. Every 6 or so injections do not release until 5 min or so. It sprays all over & I do not get it inside my body, so not getting my medicine regularly. The pharmacy  cannot give out extras so my dose gets extended as they will not refill early. Help#”",Trulicity,Diabetes (Type 2),2,216,22,injection
30,1,"February 28, 2020",Taken for less than 1 month, 30,"“I took this drug for the 1st time on Monday.  By Thursday I was having extreme vomiting and diarrhea, reflux and burps that smelled and tasted like poop.  No way I will be taking this again.  Calling the Dr. Asap.”",Trulicity,Diabetes (Type 2),2,216,22,injection
31,2,"February 27, 2020",, 22,"“I took Trulicity for 5 weeks & the 3 days after the first dose I was nauseous & somewhat constipated. Sugars came down somewhat, but the longer I took it, the worse I felt!! Stopped taking it after the 5th week & I’m still nauseated & my abdomen hurts so bad! I’m praying this gets out of my system soon!! I don’t have much of an appetite which I’m glad but ready for the pain to leave!!”",Trulicity,Diabetes (Type 2),2,216,22,injection
32,10,"February 26, 2020",Taken for less than 1 month, 38,"“First dose of Trulicity in the evening. 24 hrs later BG 154. Cut back on my insulin injections.  Next am too high at 217. Afternoon  91, evening was 132. Extremely happy. I have more energy,  already feel better overall. Absolutely no side effects.”",Trulicity,Diabetes (Type 2),2,216,22,injection
33,8,"February 26, 2020",Taken for 1 to 6 months, 30,"“I been taking Trulicity  for a month now and I have had no bad side effects.  I have lost 10 pounds, I and I seem to be tired all the time.  My blood sugars have been good. My insurance only lets me pay $10.  So far so good”",Trulicity,Diabetes (Type 2),2,216,22,injection
34,1,"February 25, 2020",Taken for less than 1 month, 14,"“I administered shot and was fine first day, 3 weeks later and I was still sick. I had hot flashes, cold sweats, nausea, heart palpitations, manic panic attacks, high anxiety and could not be left alone. I'm just starting to get back to my old self. 

I had to stop testing my sugars as they were all fine even after the drug was suppose to be out of my system. I couldn't check my blood pressure either. I had to be given anti-nausea meds, discontinue use of my birth control and metformin.”",Trulicity,Diabetes (Type 2),2,216,22,injection
35,4,"February 23, 2020",Taken for less than 1 month, 18,“Blood sugars where good but Trulicity locked my bowels up tight”,Trulicity,Diabetes (Type 2),2,216,22,injection
36,1,"February 23, 2020",, 24,"“Had my first injection on a Friday ...projectile vomiting a day later along with extreme abdomen pain , sulphur burps, explosive non stop diarrhea , blurred vision. Ended up in hospital not only had to be rehydrated I was also given 2 potassium transfusions (which also are extremely painful) . Day 7 and still having abdomen pain but not as severe. Horrendous stuff!!!!!!!!”",Trulicity,Diabetes (Type 2),2,216,22,injection
37,4,"February 21, 2020",Taken for less than 1 month, 11,"“I had my first dose yesterday, so far so good, I hope this works bc I have used everything else, last I used was Tresiba, that did nothing, A1C went up instead of down”",Trulicity,Diabetes (Type 2),2,216,22,injection
38,5,"February 21, 2020",Taken for less than 1 month, 16,"“Just started Trulicity 3 days ago. The next day I started with gas pains, burping and nauseous. Today I have been drinking peppermint tea and it has helped. The doc warned me about the side affects and said they would go away in a few weeks. My A1C was 11 consistently this past year. I needed to try something different . I am going to do my best to stick with it. If I can reach my goal weight and goal A1C then it will be worth it. Hopefully. ”",Trulicity,Diabetes (Type 2),2,216,22,injection
39,,"February 20, 2020",, 25,"“Injected myself for the first time on a Friday night. Feeling very pleased as my levels dropped to 7’s . Sunday arvo out n about with hubby. Started getting bad stomach pains. Just before getting into car I started projectile vomiting . It wouldn’t stop. Very embarrassed as this was on the footpath and road and ppl could see. Pain still very intense in my abdomen. Got home n still projectile vomiting. Doctor prescribed me medicine to stop the vomiting. That worked but the pain in my abdomen just intensified more. Had foul sulphur burping as well. Later that night was fully constipated but did finally manage to go . Thought yay finally no more pain. Wrong!!!! 5 minutes later explosive diarrhoea non stop . I’m still in intense pain, still got diarrhoea, haven’t been to work all week . Never ever ever have I felt such intense pain .Doctors daily n still no relief. WORST medication ever!!!!!!  Stay well away from this torture drug!!!!”",Trulicity,Diabetes (Type 2),2,216,22,injection
40,2,"February 19, 2020",Taken for less than 1 month, 16,"“Brought my blood sugar down slightly. I also take insulin. The side effects are too unbearable, so I won't continue taking it”",Trulicity,Diabetes (Type 2),2,216,22,injection
41,10,"February 18, 2020",Taken for less than 1 month, 19,"“I am in my second week of treatment. Blood sugars spiked after a recent orthopedic surgery and would  not come down. Ran about 60-100 points higher than optimal. Trulicity kicked in the second day and readings (about 4 per day) are running on target, slightly above target and below target (usually during the night). A good bedtime snack seems to be solving that problem. 7 day average is now 135 and I have lost a little weight. No real side effects so far. Expensive but with insurance it is doable.”",Trulicity,Diabetes (Type 2),2,216,22,injection
42,8,"February 18, 2020",, 15,"“On the second week with Trulicity. 
It has really suppressed my appetite. Slight nausea and slight acid reflux the first few days. Lowered BSL from first day. 
Trying to do IF and it’s easy as no appetite. Hoping to lose weight.”",Trulicity,Diabetes (Type 2),2,216,22,injection
